2021-05-23 01:33:54,127 - classify1.py[line:68] - INFO: Namespace(batch_size=64, dataset='Subj', epoch=50, gpu=1, l2=0.0001, lr=0.0001, modelfilename='', modelname='TextCNN', modelnum=0, resultnum=132, seed=1, use_aug=0)
2021-05-23 01:33:58,680 - classify1.py[line:134] - INFO: {'word_embedding_dimension': 300, 'Epoch1': 5, 'Epoch2': 50, 'dropout': 0.1, 'label_num': 2, 'learning_rate1': 1e-05, 'learning_rate2': 0.0001, 'batch_size': 64, 'cuda': 1, 'negSampleNum': 3, 'poSampleNum': 1, 'max_bound': 1, 'kernel_sizes': [3, 4, 5], 'hidden_size': 256, 'hidden_layers': 1, 'bidirectional': True}
2021-05-23 01:33:58,963 - classify1.py[line:140] - INFO: before training: 0.5
2021-05-23 01:33:58,963 - classify1.py[line:154] - INFO: ...start training...
2021-05-23 01:33:59,124 - classify1.py[line:184] - INFO: Epoch 0, toal_loss 7.0209, aver loss 1.0030, train accuracy 0.5165, train auc 0.0000, test accuracy 0.5000, test auc 0.0000
2021-05-23 01:44:09,420 - classify1.py[line:184] - INFO: Epoch 7, toal_loss 39.9400, aver loss 0.0399, train accuracy 0.8677, train auc 0.0000, test accuracy 0.8704, test auc 0.0000
2021-05-23 01:44:12,003 - classify1.py[line:184] - INFO: Epoch 8, toal_loss 39.1016, aver loss 0.0348, train accuracy 0.8720, train auc 0.0000, test accuracy 0.8589, test auc 0.0000
2021-05-23 01:44:14,537 - classify1.py[line:184] - INFO: Epoch 9, toal_loss 38.4352, aver loss 0.0307, train accuracy 0.8736, train auc 0.0000, test accuracy 0.8619, test auc 0.0000
2021-05-23 01:44:17,019 - classify1.py[line:184] - INFO: Epoch 10, toal_loss 37.5362, aver loss 0.0273, train accuracy 0.8762, train auc 0.0000, test accuracy 0.8669, test auc 0.0000
2021-05-23 01:44:19,511 - classify1.py[line:184] - INFO: Epoch 11, toal_loss 37.1288, aver loss 0.0248, train accuracy 0.8761, train auc 0.0000, test accuracy 0.8689, test auc 0.0000
2021-05-23 01:44:22,029 - classify1.py[line:184] - INFO: Epoch 12, toal_loss 36.4594, aver loss 0.0224, train accuracy 0.8780, train auc 0.0000, test accuracy 0.8674, test auc 0.0000
2021-05-23 01:44:24,302 - classify1.py[line:184] - INFO: Epoch 13, toal_loss 36.6026, aver loss 0.0209, train accuracy 0.8809, train auc 0.0000, test accuracy 0.8669, test auc 0.0000
2021-05-23 01:44:26,595 - classify1.py[line:184] - INFO: Epoch 14, toal_loss 36.0391, aver loss 0.0192, train accuracy 0.8855, train auc 0.0000, test accuracy 0.8714, test auc 0.0000
2021-05-23 01:44:29,124 - classify1.py[line:184] - INFO: Epoch 15, toal_loss 35.9674, aver loss 0.0180, train accuracy 0.8850, train auc 0.0000, test accuracy 0.8724, test auc 0.0000
2021-05-23 01:44:31,621 - classify1.py[line:184] - INFO: Epoch 16, toal_loss 35.3294, aver loss 0.0166, train accuracy 0.8846, train auc 0.0000, test accuracy 0.8739, test auc 0.0000
2021-05-23 01:44:34,066 - classify1.py[line:184] - INFO: Epoch 17, toal_loss 35.2043, aver loss 0.0156, train accuracy 0.8857, train auc 0.0000, test accuracy 0.8714, test auc 0.0000
2021-05-23 01:44:36,570 - classify1.py[line:184] - INFO: Epoch 18, toal_loss 34.4645, aver loss 0.0145, train accuracy 0.8860, train auc 0.0000, test accuracy 0.8664, test auc 0.0000
2021-05-23 01:44:38,953 - classify1.py[line:184] - INFO: Epoch 19, toal_loss 34.6020, aver loss 0.0138, train accuracy 0.8890, train auc 0.0000, test accuracy 0.8654, test auc 0.0000
2021-05-23 01:44:41,700 - classify1.py[line:184] - INFO: Epoch 20, toal_loss 34.2831, aver loss 0.0131, train accuracy 0.8836, train auc 0.0000, test accuracy 0.8714, test auc 0.0000
2021-05-23 01:44:45,285 - classify1.py[line:184] - INFO: Epoch 21, toal_loss 33.7961, aver loss 0.0123, train accuracy 0.8897, train auc 0.0000, test accuracy 0.8794, test auc 0.0000
2021-05-23 01:44:47,836 - classify1.py[line:184] - INFO: Epoch 22, toal_loss 33.7306, aver loss 0.0117, train accuracy 0.8914, train auc 0.0000, test accuracy 0.8709, test auc 0.0000
2021-05-23 01:44:50,312 - classify1.py[line:184] - INFO: Epoch 23, toal_loss 33.3450, aver loss 0.0111, train accuracy 0.8896, train auc 0.0000, test accuracy 0.8684, test auc 0.0000
2021-05-23 01:44:52,842 - classify1.py[line:184] - INFO: Epoch 24, toal_loss 33.0829, aver loss 0.0106, train accuracy 0.8932, train auc 0.0000, test accuracy 0.8649, test auc 0.0000
2021-05-23 01:44:55,323 - classify1.py[line:184] - INFO: Epoch 25, toal_loss 32.7715, aver loss 0.0101, train accuracy 0.8946, train auc 0.0000, test accuracy 0.8709, test auc 0.0000
2021-05-23 01:44:58,976 - classify1.py[line:184] - INFO: Epoch 26, toal_loss 32.4662, aver loss 0.0096, train accuracy 0.8916, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-23 01:45:02,630 - classify1.py[line:184] - INFO: Epoch 27, toal_loss 32.1387, aver loss 0.0092, train accuracy 0.8981, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-23 01:45:06,200 - classify1.py[line:184] - INFO: Epoch 28, toal_loss 32.1069, aver loss 0.0089, train accuracy 0.8970, train auc 0.0000, test accuracy 0.8709, test auc 0.0000
2021-05-23 01:45:09,630 - classify1.py[line:184] - INFO: Epoch 29, toal_loss 32.6973, aver loss 0.0087, train accuracy 0.8955, train auc 0.0000, test accuracy 0.8684, test auc 0.0000
2021-05-23 01:45:12,252 - classify1.py[line:184] - INFO: Epoch 30, toal_loss 32.1581, aver loss 0.0083, train accuracy 0.8959, train auc 0.0000, test accuracy 0.8794, test auc 0.0000
2021-05-23 01:45:14,770 - classify1.py[line:184] - INFO: Epoch 31, toal_loss 31.8903, aver loss 0.0080, train accuracy 0.8962, train auc 0.0000, test accuracy 0.8699, test auc 0.0000
2021-05-23 01:45:17,298 - classify1.py[line:184] - INFO: Epoch 32, toal_loss 31.8105, aver loss 0.0077, train accuracy 0.8970, train auc 0.0000, test accuracy 0.8699, test auc 0.0000
2021-05-23 01:45:19,767 - classify1.py[line:184] - INFO: Epoch 33, toal_loss 31.1997, aver loss 0.0073, train accuracy 0.8966, train auc 0.0000, test accuracy 0.8729, test auc 0.0000
2021-05-23 01:45:22,224 - classify1.py[line:184] - INFO: Epoch 34, toal_loss 31.1577, aver loss 0.0071, train accuracy 0.8989, train auc 0.0000, test accuracy 0.8779, test auc 0.0000
2021-05-23 01:45:24,684 - classify1.py[line:184] - INFO: Epoch 35, toal_loss 31.0901, aver loss 0.0069, train accuracy 0.8970, train auc 0.0000, test accuracy 0.8719, test auc 0.0000
2021-05-23 01:45:27,147 - classify1.py[line:184] - INFO: Epoch 36, toal_loss 30.4851, aver loss 0.0066, train accuracy 0.9015, train auc 0.0000, test accuracy 0.8779, test auc 0.0000
2021-05-23 01:45:29,645 - classify1.py[line:184] - INFO: Epoch 37, toal_loss 30.5747, aver loss 0.0064, train accuracy 0.9019, train auc 0.0000, test accuracy 0.8709, test auc 0.0000
2021-05-23 01:45:32,163 - classify1.py[line:184] - INFO: Epoch 38, toal_loss 30.7778, aver loss 0.0063, train accuracy 0.9004, train auc 0.0000, test accuracy 0.8784, test auc 0.0000
2021-05-23 01:45:34,692 - classify1.py[line:184] - INFO: Epoch 39, toal_loss 30.5922, aver loss 0.0061, train accuracy 0.8985, train auc 0.0000, test accuracy 0.8684, test auc 0.0000
2021-05-23 01:45:37,263 - classify1.py[line:184] - INFO: Epoch 40, toal_loss 30.7743, aver loss 0.0060, train accuracy 0.9015, train auc 0.0000, test accuracy 0.8734, test auc 0.0000
2021-05-23 01:45:39,889 - classify1.py[line:184] - INFO: Epoch 41, toal_loss 30.1789, aver loss 0.0057, train accuracy 0.9047, train auc 0.0000, test accuracy 0.8759, test auc 0.0000
2021-05-23 01:45:42,452 - classify1.py[line:184] - INFO: Epoch 42, toal_loss 30.3510, aver loss 0.0056, train accuracy 0.9085, train auc 0.0000, test accuracy 0.8784, test auc 0.0000
2021-05-23 01:45:44,904 - classify1.py[line:184] - INFO: Epoch 43, toal_loss 29.8212, aver loss 0.0054, train accuracy 0.9014, train auc 0.0000, test accuracy 0.8739, test auc 0.0000
2021-05-23 01:45:47,468 - classify1.py[line:184] - INFO: Epoch 44, toal_loss 29.6688, aver loss 0.0053, train accuracy 0.9035, train auc 0.0000, test accuracy 0.8804, test auc 0.0000
2021-05-23 01:45:49,965 - classify1.py[line:184] - INFO: Epoch 45, toal_loss 29.5890, aver loss 0.0051, train accuracy 0.9021, train auc 0.0000, test accuracy 0.8749, test auc 0.0000
2021-05-23 01:45:52,367 - classify1.py[line:184] - INFO: Epoch 46, toal_loss 29.5434, aver loss 0.0050, train accuracy 0.9054, train auc 0.0000, test accuracy 0.8759, test auc 0.0000
2021-05-23 01:45:54,664 - classify1.py[line:184] - INFO: Epoch 47, toal_loss 29.3750, aver loss 0.0049, train accuracy 0.9040, train auc 0.0000, test accuracy 0.8739, test auc 0.0000
2021-05-23 01:45:57,179 - classify1.py[line:184] - INFO: Epoch 48, toal_loss 28.8100, aver loss 0.0047, train accuracy 0.9081, train auc 0.0000, test accuracy 0.8754, test auc 0.0000
2021-05-23 01:45:59,657 - classify1.py[line:184] - INFO: Epoch 49, toal_loss 28.7707, aver loss 0.0046, train accuracy 0.9056, train auc 0.0000, test accuracy 0.8784, test auc 0.0000
